Set Number,Number of Features,Features,KMeans Silhouette Score,KMeans Davies-Bouldin Index,KMeans Calinski-Harabasz Score,KMeans Prediction Accuracy,DBSCAN Silhouette Score,DBSCAN Davies-Bouldin Index,DBSCAN Prediction Accuracy,Best eps,Best min_samples
2158,6,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84']",0.16331323314346913,1.747056625290583,960.9522247572655,16.331323314346914,0.17075264201507723,2.2052846550485086,17.07526420150772,1.2,3
2159,7,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'LOCATION_Freq']",0.12363379379147174,2.110914583107131,715.4289249736349,12.363379379147174,0.14314080437243307,2.2735997990335983,14.314080437243307,1.5,4
2160,7,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'PREMISES_Freq']",0.13368755906879606,2.0248425533899947,755.5645810470032,13.368755906879606,0.1451766069031072,2.2773886712086924,14.517660690310722,1.6,15
2161,7,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Loca_Premi_Freq']",0.1519760688019756,1.9313379988282176,798.1079083278773,15.19760688019756,0.15551094030772813,2.4941118862469587,15.551094030772813,1.4,3
2162,7,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq']",0.16177068851397622,2.01675227073826,920.6072582622064,16.17706885139762,0.15849988656465794,2.097768789698178,15.849988656465793,1.2,3
2163,8,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'LOCATION_Freq']",0.15290958579560626,2.0249152920882025,762.6928652602137,15.290958579560627,0.12174341641983041,2.5717221608285765,12.174341641983041,1.5,4
2164,8,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'PREMISES_Freq']",0.16328559792541264,1.8611896828070695,825.1501819785411,16.328559792541263,0.1698775802029307,1.5944236410977064,16.98775802029307,1.9,15
2165,8,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'Loca_Premi_Freq']",0.14602487213888657,2.1869714949256136,775.8277742739723,14.602487213888656,0.170337514289117,1.004940691639575,17.0337514289117,2.0,15
2166,7,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq']",0.18160289864110118,1.7013630686056485,1086.8334740035548,18.16028986411012,0.35531156647482415,1.0680429057989296,35.53115664748241,1.8,3
2167,8,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'LOCATION_Freq']",0.15714555165906618,1.88297841235035,887.3259030720042,15.714555165906619,0.3276122821854316,1.174127967732217,32.76122821854316,1.9,3
2168,8,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'PREMISES_Freq']",0.15326707737479986,1.9021072205440805,854.4063869637405,15.326707737479985,0.3276355263273898,1.1773434349607965,32.76355263273898,1.9,3
2169,8,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'Loca_Premi_Freq']",0.1452821419590833,1.9683382190886876,840.742235180589,14.52821419590833,0.32987175135870794,1.1830513844502093,32.98717513587079,2.5,3
2170,7,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier']",0.18264400505319495,1.6962507431571738,1099.448799536237,18.264400505319493,0.3597021067699971,1.0582333114080094,35.970210676999706,1.8,3
2171,8,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.12650190329789845,2.1130384224597165,679.5136645228345,12.650190329789845,0.331738159534268,1.1634964912884005,33.1738159534268,1.9,3
2172,8,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.14561017727644038,1.9722608978180651,850.3667990449605,14.561017727644037,0.33175171441724627,1.1666866261042652,33.17517144172463,1.9,3
2173,8,"['OCC_YEAR', 'OCC_HOUR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.11867377716582825,2.242871463506574,627.6437429886727,11.867377716582824,0.33394897148394287,1.1723614991624698,33.394897148394286,2.5,3
2175,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LOCATION_Freq']",0.2178810060493046,1.6486171599913826,1579.5493348881187,21.78810060493046,0.27622233313538824,1.4752958498897641,27.622233313538825,1.3,3
2176,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'PREMISES_Freq']",0.21581220301299298,1.662052632646661,1576.7496357758714,21.581220301299297,0.2686607660583541,1.5001830440775097,26.86607660583541,1.2,3
2177,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'Loca_Premi_Freq']",0.23628563107270778,1.6038617630435332,1620.1392923928336,23.62856310727078,0.26863145309828074,1.504418297924622,26.863145309828074,1.1,3
2179,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'Division_Freq', 'LOCATION_Freq']",0.16886981900529194,1.9711698257722639,1152.2849892507638,16.886981900529193,0.23506679087958715,1.656628713344285,23.506679087958716,1.3,3
2180,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'Division_Freq', 'PREMISES_Freq']",0.20313893845070385,1.5891804359797188,1269.8962411372218,20.313893845070385,0.22631161674596106,1.6832449152341427,22.631161674596108,1.3,8
2181,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'Division_Freq', 'Loca_Premi_Freq']",0.19618061488563096,1.6218754651471339,1230.379343075954,19.618061488563097,0.22699483664537629,1.687941470654702,22.699483664537627,1.3,8
2182,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'HOOD_Freq']",0.2919430079623292,1.1704637921971848,2179.560721920788,29.19430079623292,0.43202416875278726,1.013936670906701,43.20241687527873,0.8,3
2183,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'HOOD_Freq', 'LOCATION_Freq']",0.18558469891883814,1.8715344529583537,1149.9120163732562,18.558469891883814,0.38804977861200274,1.142740676529994,38.80497786120027,1.6,3
2184,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'HOOD_Freq', 'PREMISES_Freq']",0.2852583552282417,1.2252381285618446,1600.2472093921585,28.525835522824174,0.3875787271548041,1.148483381384238,38.75787271548041,1.9,3
2185,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'HOOD_Freq', 'Loca_Premi_Freq']",0.2317461106861547,1.4731285897703628,1283.2607228801162,23.17461106861547,0.38987229730039547,1.1550128369054846,38.987229730039545,2.0,3
2186,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'DIV_HOOD_Hier']",0.27710059116229174,1.223296846638025,2171.168394281514,27.710059116229175,0.4377059989443803,1.0025788943338934,43.77059989443803,0.8,3
2187,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.28011164008216793,1.282119168759575,1647.417461339095,28.011164008216795,0.39331904507962234,1.1302882778623966,39.331904507962236,1.6,3
2188,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.19138157055446314,1.8161446673784793,1137.9265711403275,19.138157055446314,0.392831258395169,1.1359906383267577,39.283125839516906,1.9,3
2189,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.24424045474955067,1.3663271304184277,1570.3459963500795,24.424045474955065,0.3950630919113474,1.142473798656474,39.50630919113474,2.0,3
2191,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'LOCATION_Freq']",0.19039587232180016,1.66265583273638,1220.0453182934446,19.039587232180015,0.23713554703553466,1.6652400011197566,23.713554703553466,1.5,3
2192,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'PREMISES_Freq']",0.1535821161070284,2.0704533013405966,1093.5494148319208,15.35821161070284,0.23117384148880485,1.6916002429346326,23.117384148880486,1.2,3
2193,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'Loca_Premi_Freq']",0.1541515858385307,2.04349079194436,1094.401142009244,15.415158583853069,0.2304100745107536,1.696261347249155,23.04100745107536,1.1,3
2194,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'Division_Freq']",0.1872682751491494,1.8036968951070858,1292.479021568208,18.72682751491494,0.17426525550814267,0.6640065860678288,17.42652555081427,1.1,3
2195,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'Division_Freq', 'LOCATION_Freq']",0.17005457704746446,1.7794567525504208,990.2334007054143,17.005457704746448,0.20599239544642647,1.8322540121199888,20.599239544642646,1.5,13
2196,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'Division_Freq', 'PREMISES_Freq']",0.1562845009405447,2.053159456396288,979.7703107563584,15.628450094054468,0.19882506782587087,1.860347467516438,19.882506782587086,1.5,8
2197,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'Division_Freq', 'Loca_Premi_Freq']",0.15659346488458778,2.0492620430081594,981.6130709107624,15.659346488458779,0.19886164829579725,1.8656331803374089,19.886164829579727,1.5,8
2198,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'HOOD_Freq']",0.21788153354748038,1.513308204895743,1522.2716237161621,21.788153354748037,0.3867921865906362,1.0452115550506766,38.67921865906362,1.0,3
2199,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'HOOD_Freq', 'LOCATION_Freq']",0.20230087861726337,1.5835530412100387,1226.0924669633907,20.230087861726336,0.35183169439231093,1.1638011633522898,35.183169439231094,1.6,3
2200,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'HOOD_Freq', 'PREMISES_Freq']",0.19959047470524663,1.6903538436114414,1187.087441289064,19.959047470524663,0.3516700810547929,1.1691607238103638,35.16700810547929,1.9,3
2201,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'HOOD_Freq', 'Loca_Premi_Freq']",0.1809691023945157,1.7306729462142156,1167.4289241604165,18.096910239451567,0.3539458710162575,1.175553601307834,35.39458710162575,2.1,3
2202,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'DIV_HOOD_Hier']",0.21846043374937657,1.5085693742637827,1541.2636783256085,21.846043374937658,0.3918331935925788,1.0344880357108224,39.18331935925788,0.9,3
2203,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.23642535170902124,1.4459477013500222,1296.5397924961114,23.642535170902125,0.3565440528174222,1.1520868298478601,35.65440528174222,1.6,3
2204,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.16917853650145595,1.758904191279797,960.5161472462588,16.917853650145595,0.35636939602156886,1.1574029495843963,35.636939602156886,1.9,3
2205,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.18709743776220306,1.6902502213241817,1182.9269289671186,18.709743776220307,0.35859576684447336,1.1637490122235452,35.85957668444733,2.5,3
2206,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84']",0.17467851782879024,1.811400713312291,1252.3463506767969,17.467851782879023,0.2623888609495115,0.5671789617812826,26.23888609495115,1.1,16
2207,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'LOCATION_Freq']",0.16371631762241332,1.9025882197003607,1027.6737690913947,16.371631762241332,0.2001607401123063,2.4940530582386273,20.016074011230632,1.5,14
2208,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'PREMISES_Freq']",0.15040537853158711,1.945453684623069,1029.6426074693281,15.040537853158712,0.20280512107538914,1.8617839223757615,20.280512107538915,1.4,3
2209,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'Loca_Premi_Freq']",0.1628030338709119,1.8543657862918157,1010.1545743835323,16.28030338709119,0.2022255802497237,1.8670471147175396,20.222558024972372,1.4,3
2210,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq']",0.19150389260337938,1.5590731652666658,1206.4802938172759,19.15038926033794,0.1540152959145407,4.078547450711006,15.40152959145407,1.0,11
2211,8,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'LOCATION_Freq']",0.15885622573214103,1.9175059628953388,980.560544036692,15.885622573214103,0.16922504864209123,2.926880616300215,16.922504864209124,1.5,8
2212,8,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'PREMISES_Freq']",0.16865117144201802,1.8480129106698295,822.7106133720795,16.865117144201804,0.17869296307975857,2.0140618456435053,17.86929630797586,1.6,3
2213,8,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'Loca_Premi_Freq']",0.1568155314089723,1.7537612309720614,941.191653603011,15.68155314089723,0.17873127474915104,2.0200326424261377,17.873127474915105,1.6,3
2214,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq']",0.1468764666504849,1.8407833139788468,1061.4739056402943,14.68764666504849,0.36099051557113676,1.0534199583607387,36.099051557113675,1.5,3
2215,8,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'LOCATION_Freq']",0.16423087705716483,1.6792935392245667,900.4707505943276,16.423087705716483,0.33198372312965896,1.1612375861967381,33.198372312965894,1.6,3
2216,8,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'PREMISES_Freq']",0.18291015538065328,1.6196443573914365,1111.5731252915841,18.291015538065327,0.33192340881875604,1.1659282157682749,33.1923408818756,1.9,3
2217,8,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'Loca_Premi_Freq']",0.18830672639810836,1.5768994071497722,1118.224081698923,18.830672639810835,0.33408924401349127,1.1720523860990475,33.408924401349125,2.5,3
2218,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier']",0.20718644780791923,1.5602486772499868,1316.4002162290706,20.718644780791923,0.36543849969716474,1.04369739533085,36.543849969716476,1.5,3
2219,8,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.1647405854001079,1.6772006406189537,902.9488789449732,16.474058540010788,0.33615726599642637,1.1506858414186352,33.615726599642635,1.6,3
2220,8,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.12608725207103474,2.0460597537213157,869.2756914047814,12.608725207103474,0.3360863272700132,1.1553398335880838,33.60863272700132,1.9,3
2221,8,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.18913002817007676,1.5718072724421857,1129.4152674958434,18.913002817007676,0.3382118362342748,1.1614240389354,33.82118362342748,2.5,3
2222,4,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq']",0.19416819721158454,1.4654422663711901,1287.08674259275,19.416819721158454,0.25537330796864327,1.6944342156289374,25.537330796864328,0.6,3
2223,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LOCATION_Freq']",0.2062774679273013,1.8247555649516802,1011.3282606195975,20.627746792730132,0.21510041203456826,1.7305042350113864,21.510041203456826,1.3,3
2224,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'PREMISES_Freq']",0.2240211593880991,1.503348108157882,1234.7880949069188,22.40211593880991,0.22055149392179954,1.738259906702074,22.055149392179953,1.2,3
2225,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'Loca_Premi_Freq']",0.17498888195927542,1.6627325709939087,1014.7610690376995,17.49888819592754,0.2283621128888612,1.737198776531259,22.836211288886123,1.1,3
2226,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'Division_Freq']",0.1846891569178598,1.9563247247980726,975.5834812279975,18.46891569178598,0.20297080949493435,1.9748421697591414,20.297080949493434,1.0,3
2227,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'Division_Freq', 'LOCATION_Freq']",0.16221102220514694,1.82847543557775,894.4668598204782,16.221102220514695,0.17342549636708246,1.9860000625899825,17.342549636708245,1.4,3
2228,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'Division_Freq', 'PREMISES_Freq']",0.15811601869335437,1.8496132887035177,851.7910178475158,15.811601869335437,0.17577158222741926,1.9912927037288468,17.577158222741925,1.4,3
2229,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'Division_Freq', 'Loca_Premi_Freq']",0.13581738603900784,1.9463551953795648,773.6070085809645,13.581738603900783,0.1842444744850365,1.991234691194452,18.42444744850365,1.4,3
2230,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'HOOD_Freq']",0.17789413727197467,1.5198977597891044,945.50708332945,17.789413727197466,0.4200172349394773,1.0378187658066782,42.00172349394773,1.8,3
2231,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'HOOD_Freq', 'LOCATION_Freq']",0.20016491379189782,1.5758863387038466,1108.766311439802,20.016491379189784,0.3793102458458304,1.160969865566471,37.93102458458304,1.8,3
2232,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'HOOD_Freq', 'PREMISES_Freq']",0.1915299039821746,1.6834266595807892,925.8871867177979,19.152990398217458,0.3789994890076787,1.1654773200367612,37.899948900767875,1.9,3
2233,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'HOOD_Freq', 'Loca_Premi_Freq']",0.18114115336540917,1.701427659508941,1052.1605345693322,18.114115336540916,0.38133179884793356,1.1719042596906035,38.13317988479336,2.0,3
2234,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'DIV_HOOD_Hier']",0.16404661271829135,1.6801359564293281,902.2210805110641,16.404661271829134,0.42561678407663905,1.0263117829901396,42.561678407663905,1.8,3
2235,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.19378986126191425,1.6514371791986693,941.9608310641206,19.378986126191425,0.3845191178968908,1.1483868280365548,38.45191178968908,1.8,3
2236,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.236547923753704,1.5111551484492844,1191.57957274596,23.654792375370402,0.384193123896143,1.1528607099871193,38.419312389614305,1.9,3
2237,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.1937450150617662,1.67926248235637,926.6047420983317,19.37450150617662,0.386466694789989,1.1592500068628715,38.6466694789989,2.0,3
2238,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA']",0.1701558164981404,1.6894548536595235,1005.436460625091,17.01558164981404,0.20437498920598005,1.9650870838314571,20.437498920598003,0.9,3
2239,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'LOCATION_Freq']",0.15712620192113294,1.8105090764541638,864.666762581986,15.712620192113294,0.17351398170514082,2.0071064307749547,17.35139817051408,1.5,3
2240,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'PREMISES_Freq']",0.1367256808932028,2.2895626733722647,729.6420276312701,13.672568089320281,0.1789851848648877,2.012888407007635,17.898518486488772,1.4,3
2241,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'Loca_Premi_Freq']",0.15439357200751463,1.8959812717892435,821.6101757016355,15.439357200751463,0.1856473652857722,2.011521826675205,18.56473652857722,1.4,3
2242,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'Division_Freq']",0.1623186520821904,2.1366297067924527,806.2046228123786,16.23186520821904,0.16841510304826424,2.2211928139355086,16.841510304826425,1.4,13
2243,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'Division_Freq', 'LOCATION_Freq']",0.15846275231899568,2.0048504896540247,773.0000389248431,15.846275231899568,0.1392668760125979,2.3555870173529305,13.92668760125979,1.4,9
2244,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'Division_Freq', 'PREMISES_Freq']",0.1465667906006328,1.980969759767106,739.5276933414766,14.65667906006328,0.1473966806559742,2.2420066225318296,14.739668065597419,1.6,3
2245,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'Division_Freq', 'Loca_Premi_Freq']",0.13933653442069308,2.0785853780940524,721.1554092948855,13.933653442069307,0.14976190692815408,2.2198008230354755,14.976190692815408,1.6,9
2246,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'HOOD_Freq']",0.142285745444809,2.164735345328379,731.9358007060795,14.2285745444809,0.37834510324324994,1.065339852411758,37.834510324324995,1.8,3
2247,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'HOOD_Freq', 'LOCATION_Freq']",0.1607725216302286,1.8601316652087316,876.5666663329081,16.07725216302286,0.3455089808052571,1.1795661683679564,34.55089808052571,1.8,3
2248,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'HOOD_Freq', 'PREMISES_Freq']",0.1842521488605374,1.7519882694825462,931.3264247060816,18.42521488605374,0.3454275186016317,1.1838202563735039,34.542751860163165,1.9,3
2249,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'HOOD_Freq', 'Loca_Premi_Freq']",0.13303612307702783,1.9861232410161178,788.9539730543066,13.303612307702783,0.347725681222916,1.1900434501240047,34.7725681222916,2.1,3
2250,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'DIV_HOOD_Hier']",0.1698706057578968,1.7163689155048227,1075.0986902652835,16.98706057578968,0.38334095553854663,1.0544622686485163,38.33409555385467,1.8,3
2251,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.16152463668583772,1.8544194224369888,886.9095627099417,16.15246366858377,0.35018531675527276,1.1677250410572537,35.01853167552728,1.8,3
2252,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.16998192423424066,1.7558610406077393,928.1103219320568,16.998192423424065,0.35009165241678375,1.1719449787545224,35.009165241678375,1.9,3
2253,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.199808713529773,1.698141177668453,969.6907968431277,19.9808713529773,0.35234165051706196,1.1781287053961889,35.23416505170619,2.1,3
